actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 18, 'B': 59, 'C': 4}",81,419.4,99.5,6.13,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,83,one_hot_section,77.93,14,3600.5,0,,0.0757
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.94,0.0,"{'A': 19, 'B': 59, 'C': 4}",82,429.2,96.6,6.308,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.6,rule,83,one_hot_section,78.85,15,3600.4,0,,0.0769
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 55, 'C': 4}",77,421.6,100.0,6.186,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,77,one_hot_section,73.91,16,3600.1,0,,0.0803
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 56, 'C': 4}",78,434.3,99.3,6.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,84,one_hot_section,74.77,17,3600.6,0,,0.0828
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 18, 'B': 42, 'C': 4}",64,354.7,98.8,5.112,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.0,rule,64,one_hot_section,61.44,18,3600.5,0,,0.0799
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 54, 'C': 4}",76,428.8,99.4,6.341,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,81,one_hot_section,72.83,19,3600.5,0,,0.0834
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 12, 'B': 29, 'C': 4}",45,328.9,97.0,4.919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,47,worn_robot,42.54,0,3600.2,0,,0.1093
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,369.5,99.1,5.622,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,55,worn_robot,51.19,1,3600.4,0,,0.1041
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,371.1,97.6,5.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,rule,53,worn_robot,50.18,2,3600.5,0,,0.1064
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,377.7,98.2,5.703,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,52,worn_robot,49.15,3,3600.4,0,,0.1097
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.95,0.0,"{'A': 9, 'B': 33, 'C': 4}",46,314.0,99.0,4.653,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,44,worn_robot,43.67,4,3600.1,0,,0.1011
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,363.2,99.4,5.506,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,54,worn_robot,49.25,5,3600.2,0,,0.1059
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,44.96,0.0,"{'A': 9, 'B': 20, 'C': 4}",33,241.5,99.0,3.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,31,worn_robot,31.21,6,3600.3,0,,0.1086
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,311.6,100.0,4.797,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.9,rule,51,worn_robot,46.6,7,3600.9,0,,0.0979
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,380.8,100.0,5.739,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.13,8,3600.4,0,,0.1083
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,362.7,100.0,5.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,51,worn_robot,47.2,9,3600.1,0,,0.1118
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,352.6,95.8,5.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,53.28,10,3600.2,0,,0.0973
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,366.4,98.2,5.552,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.22,11,3600.4,0,,0.1048
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,351.5,100.0,5.367,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,rule,53,worn_robot,48.32,12,3600.2,0,,0.1052
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,264.4,100.0,4.099,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,44,worn_robot,37.95,13,3600.8,0,,0.1025
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,347.5,97.9,5.553,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,55,worn_robot,49.22,14,3600.0,0,,0.1068
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,365.6,99.8,5.519,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,48.24,15,3600.5,0,,0.1082
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,337.5,100.0,5.23,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,49,worn_robot,48.39,16,3600.4,0,,0.1025
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,379.3,100.0,5.862,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,53,worn_robot,49.07,17,3600.5,0,,0.1127
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,293.1,98.9,4.469,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,rule,44,worn_robot,37.77,18,3600.6,0,,0.1117
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,44.95,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,337.8,100.0,5.156,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,53,worn_robot,47.42,19,3600.2,0,,0.1031
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,526.6,59.1,9.001,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.1,ns,48,balanced,45.5,0,3600.3,0,,0.18
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 21, 'B': 29, 'C': 5}",55,609.9,65.3,9.039,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.3,ns,55,balanced,50.48,1,3601.0,0,,0.1643
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,522.8,64.3,8.732,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.3,ns,54,balanced,50.63,2,3600.6,0,,0.1588
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.92,0.0,"{'A': 19, 'B': 31, 'C': 4}",54,484.4,69.0,8.34,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.0,ns,51,balanced,49.83,3,3600.0,0,,0.1544
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 8, 'B': 32, 'C': 5}",45,606.5,62.7,9.134,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.7,ns,43,balanced,40.43,4,3600.1,0,,0.203
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,501.4,59.7,8.866,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.7,ns,54,balanced,49.57,5,3600.6,0,,0.1642
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 10, 'B': 20, 'C': 5}",35,466.1,84.4,6.769,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.4,ns,33,balanced,31.62,6,3600.1,0,,0.1934
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 19, 'B': 33, 'C': 4}",56,476.3,91.1,6.894,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.1,ns,54,balanced,52.55,7,3600.3,0,,0.1231
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,545.2,64.3,8.863,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.0,ns,53,balanced,48.57,8,3600.0,0,,0.1672
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,380.5,91.2,6.128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.2,ns,53,balanced,51.94,9,3600.7,0,,0.1114
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 19, 'B': 31, 'C': 5}",55,449.1,69.8,8.178,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,69.8,ns,54,balanced,50.91,10,3600.6,0,,0.1487
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.92,0.0,"{'A': 19, 'B': 34, 'C': 4}",57,515.4,80.4,7.627,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.4,ns,56,balanced,53.19,11,3600.4,0,,0.1338
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 20, 'B': 31, 'C': 4}",55,493.5,89.3,7.066,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,89.3,ns,53,balanced,51.47,12,3600.3,0,,0.1285
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.93,0.0,"{'A': 19, 'B': 20, 'C': 5}",44,502.8,80.7,7.379,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.7,ns,44,balanced,40.31,13,3600.2,0,,0.1677
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.93,0.0,"{'A': 18, 'B': 32, 'C': 4}",54,477.2,86.4,6.969,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.4,ns,52,balanced,50.52,14,3600.5,0,,0.1291
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.91,0.0,"{'A': 21, 'B': 30, 'C': 4}",55,540.8,66.6,8.685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,66.6,ns,54,balanced,50.66,15,3600.7,0,,0.1579
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 27, 'C': 4}",52,555.3,65.6,8.801,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,65.6,ns,49,balanced,47.6,16,3600.7,0,,0.1693
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 21, 'B': 31, 'C': 3}",55,574.6,63.4,8.985,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,63.4,ns,53,balanced,50.51,17,3600.3,0,,0.1634
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 21, 'C': 5}",45,528.8,64.8,8.676,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,64.8,ns,44,balanced,40.66,18,3600.9,0,,0.1928
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.94,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,394.0,88.0,6.005,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,84.6,ns,53,balanced,51.0,19,3600.2,0,,0.1112
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.95,0.0,"{'A': 9, 'B': 14, 'C': 3}",26,355.7,90.0,5.034,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.0,ns,24,fault_burst,23.48,0,3600.1,0,,0.1936
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.93,0.0,"{'A': 15, 'B': 26, 'C': 3}",44,461.0,93.0,6.522,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.0,ns,42,fault_burst,40.74,1,3600.9,0,,0.1482
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 15, 'B': 19, 'C': 3}",37,487.2,96.2,6.831,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,ns,36,fault_burst,33.58,2,3600.3,0,,0.1846
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 14, 'B': 18, 'C': 2}",34,419.4,87.7,5.876,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,87.7,ns,32,fault_burst,31.06,3,3600.4,0,,0.1728
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 8, 'B': 19, 'C': 2}",29,326.0,95.4,4.879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,ns,28,fault_burst,26.56,4,3600.8,0,,0.1682
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.94,0.0,"{'A': 16, 'B': 17, 'C': 2}",35,401.3,98.6,5.633,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,ns,35,fault_burst,32.18,5,3600.9,0,,0.1609
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 12, 'B': 9, 'C': 2}",23,364.2,93.0,5.202,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.0,ns,21,fault_burst,20.4,6,3600.9,0,,0.2262
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.94,0.0,"{'A': 13, 'B': 20, 'C': 3}",36,471.6,96.9,6.459,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.9,ns,34,fault_burst,32.77,7,3600.2,0,,0.1794
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.93,0.0,"{'A': 13, 'B': 25, 'C': 2}",40,471.5,96.7,6.558,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,ns,38,fault_burst,36.72,8,3600.9,0,,0.164
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.93,0.0,"{'A': 16, 'B': 17, 'C': 3}",36,480.1,94.4,6.851,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.4,ns,35,fault_burst,32.57,9,3601.0,0,,0.1903
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",13,99.93,0.0,"{'A': 16, 'B': 16, 'C': 3}",35,463.4,92.7,6.57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,92.7,ns,34,fault_burst,31.71,10,3600.2,0,,0.1877
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.95,0.0,"{'A': 12, 'B': 23, 'C': 2}",37,382.3,91.9,5.469,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.9,ns,36,fault_burst,34.27,11,3600.2,0,,0.1478
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.93,0.0,"{'A': 14, 'B': 22, 'C': 3}",39,457.9,81.4,6.588,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,81.4,ns,37,fault_burst,35.71,12,3600.2,0,,0.1689
56,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 13, 'B': 22, 'C': 3}",38,461.2,89.9,6.421,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,89.9,ns,37,fault_burst,34.79,13,3600.6,0,,0.169
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.93,0.0,"{'A': 12, 'B': 22, 'C': 3}",37,472.9,83.3,6.596,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,83.3,ns,37,fault_burst,33.7,14,3600.6,0,,0.1783
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.94,0.0,"{'A': 17, 'B': 17, 'C': 2}",36,428.7,91.3,6.128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.3,ns,38,fault_burst,32.94,15,3600.4,0,,0.1702
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 12, 'B': 20, 'C': 3}",35,374.2,91.4,5.612,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.4,ns,32,fault_burst,32.19,16,3600.5,0,,0.1603
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.93,0.0,"{'A': 11, 'B': 24, 'C': 3}",38,462.4,91.5,6.521,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,91.5,ns,37,fault_burst,34.74,17,3600.6,0,,0.1716
57,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,99.93,0.0,"{'A': 15, 'B': 15, 'C': 3}",33,468.4,93.0,6.574,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.0,ns,33,fault_burst,29.71,18,3600.9,0,,0.1992
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 11, 'B': 19, 'C': 2}",32,387.6,90.5,5.385,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,90.5,ns,32,fault_burst,29.31,19,3601.0,0,,0.1683
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 28, 'B': 58, 'C': 9}",95,611.3,55.5,9.793,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.5,ns,98,high_demand,90.1,0,3600.4,0,,0.1031
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 42, 'B': 57, 'C': 9}",108,648.1,53.5,10.233,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.5,ns,110,high_demand,102.88,1,3600.8,0,,0.0947
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 36, 'B': 58, 'C': 9}",103,642.6,54.0,10.126,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.0,ns,106,high_demand,97.94,2,3600.8,0,,0.0983
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 41, 'B': 60, 'C': 8}",109,655.5,53.6,10.214,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.6,ns,108,high_demand,103.89,3,3600.8,0,,0.0937
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 62, 'C': 10}",89,538.5,57.6,9.323,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.6,ns,87,high_demand,84.34,4,3600.9,0,,0.1047
66,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 59, 'C': 9}",108,631.9,54.5,10.019,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns,110,high_demand,102.99,5,3600.2,0,,0.0928
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 17, 'B': 61, 'C': 9}",87,538.5,57.7,9.31,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.7,ns,87,high_demand,82.35,6,3600.8,0,,0.107
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.9,0.0,"{'A': 42, 'B': 60, 'C': 8}",110,636.2,56.0,9.983,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.0,ns,111,high_demand,105.01,7,3600.3,0,,0.0908
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 35, 'B': 59, 'C': 9}",103,644.8,53.8,10.167,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.8,ns,105,high_demand,97.92,8,3600.3,0,,0.0987
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 58, 'C': 9}",105,653.0,53.5,10.219,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.5,ns,108,high_demand,99.89,9,3600.3,0,,0.0973
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 58, 'C': 9}",104,660.7,53.2,10.289,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.2,ns,107,high_demand,98.86,10,3600.2,0,,0.0989
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 36, 'B': 61, 'C': 9}",106,660.8,53.0,10.332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.0,ns,110,high_demand,100.83,11,3600.3,0,,0.0975
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 41, 'B': 56, 'C': 9}",106,666.1,53.0,10.332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.0,ns,108,high_demand,100.83,12,3600.8,0,,0.0975
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 38, 'B': 41, 'C': 10}",89,550.2,57.0,9.453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,57.0,ns,91,high_demand,84.27,13,3600.9,0,,0.1062
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 57, 'C': 9}",106,654.0,53.2,10.301,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.2,ns,108,high_demand,100.85,14,3600.0,0,,0.0972
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 62, 'C': 9}",111,634.7,53.9,10.134,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.9,ns,110,high_demand,105.93,15,3600.4,0,,0.0913
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 54, 'C': 8}",101,655.3,53.9,10.146,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.9,ns,99,high_demand,95.93,16,3600.2,0,,0.1005
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.9,0.0,"{'A': 39, 'B': 59, 'C': 8}",106,657.2,56.3,10.196,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.3,ns,107,high_demand,100.9,17,3600.3,0,,0.0962
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 35, 'B': 42, 'C': 10}",87,502.2,58.0,9.242,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.0,ns,92,high_demand,82.38,18,3600.8,0,,0.1062
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 36, 'B': 60, 'C': 9}",105,643.8,53.9,10.138,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.9,ns,108,high_demand,99.93,19,3600.9,0,,0.0966
42,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.94,0.0,"{'A': 15, 'B': 31, 'C': 4}",50,340.4,38.5,5.722,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,26.6,ns,49,low_battery_start,47.14,0,3600.9,0,,0.1144
40,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,271.6,34.2,5.859,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.5,ns,55,low_battery_start,46.07,1,3600.5,0,,0.1196
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 22, 'B': 30, 'C': 4}",56,376.1,23.5,6.794,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.7,ns,54,low_battery_start,52.6,2,3600.5,0,,0.1213
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 23, 'B': 33, 'C': 6}",62,411.5,21.0,7.073,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,21.0,ns,53,low_battery_start,58.46,3,3600.1,0,,0.1141
43,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 12, 'B': 27, 'C': 4}",43,281.8,31.9,5.91,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.3,ns,43,low_battery_start,40.05,4,3600.5,0,,0.1374
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.93,0.0,"{'A': 23, 'B': 32, 'C': 5}",60,453.3,18.1,7.41,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,18.1,ns,52,low_battery_start,56.3,5,3600.4,0,,0.1235
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 12, 'B': 31, 'C': 5}",48,360.6,18.3,6.879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.2,ns,45,low_battery_start,44.56,6,3600.7,0,,0.1433
39,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.94,0.0,"{'A': 18, 'B': 26, 'C': 4}",48,275.0,36.4,5.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.8,ns,53,low_battery_start,45.1,7,3600.1,0,,0.1208
44,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 21, 'B': 34, 'C': 3}",58,393.1,30.3,6.501,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,26.9,ns,51,low_battery_start,54.75,8,3601.0,0,,0.1121
46,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",3,99.93,0.0,"{'A': 20, 'B': 30, 'C': 5}",55,378.5,24.7,6.806,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.5,ns,54,low_battery_start,51.6,9,3600.5,0,,0.1237
