actions,blocked_time_s,charge_trips,condition_percent,decision_ms,delivered_by_section,delivered_units,distance_m,end_battery_percent,energy_wh,lost_by_section,lost_units,min_battery_percent,policy,produced_units,scenario,score,seed,shift_s,violation_count,violations,wh_per_unit
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,99.94,0.0,"{'A': 18, 'B': 59, 'C': 4}",81,419.4,99.5,6.13,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.1,rule,83,one_hot_section,77.93,14,3600.5,0,,0.0757
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,99.94,0.0,"{'A': 19, 'B': 59, 'C': 4}",82,429.2,96.6,6.308,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.6,rule,83,one_hot_section,78.85,15,3600.4,0,,0.0769
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 55, 'C': 4}",77,421.6,100.0,6.186,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.2,rule,77,one_hot_section,73.91,16,3600.1,0,,0.0803
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 56, 'C': 4}",78,434.3,99.3,6.456,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,84,one_hot_section,74.77,17,3600.6,0,,0.0828
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,99.95,0.0,"{'A': 18, 'B': 42, 'C': 4}",64,354.7,98.8,5.112,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.0,rule,64,one_hot_section,61.44,18,3600.5,0,,0.0799
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,99.94,0.0,"{'A': 18, 'B': 54, 'C': 4}",76,428.8,99.4,6.341,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,94.1,rule,81,one_hot_section,72.83,19,3600.5,0,,0.0834
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 12, 'B': 29, 'C': 4}",45,328.9,97.0,4.919,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,47,worn_robot,42.54,0,3600.2,0,,0.1093
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,369.5,99.1,5.622,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,55,worn_robot,51.19,1,3600.4,0,,0.1041
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,371.1,97.6,5.637,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.5,rule,53,worn_robot,50.18,2,3600.5,0,,0.1064
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",12,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,377.7,98.2,5.703,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,52,worn_robot,49.15,3,3600.4,0,,0.1097
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.95,0.0,"{'A': 9, 'B': 33, 'C': 4}",46,314.0,99.0,4.653,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,44,worn_robot,43.67,4,3600.1,0,,0.1011
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,363.2,99.4,5.506,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,54,worn_robot,49.25,5,3600.2,0,,0.1059
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,44.96,0.0,"{'A': 9, 'B': 20, 'C': 4}",33,241.5,99.0,3.583,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,31,worn_robot,31.21,6,3600.3,0,,0.1086
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 27, 'C': 4}",49,311.6,100.0,4.797,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.9,rule,51,worn_robot,46.6,7,3600.9,0,,0.0979
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 19, 'B': 30, 'C': 4}",53,380.8,100.0,5.739,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.13,8,3600.4,0,,0.1083
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 27, 'C': 4}",50,362.7,100.0,5.591,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.2,rule,51,worn_robot,47.2,9,3600.1,0,,0.1118
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 21, 'B': 31, 'C': 4}",56,352.6,95.8,5.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,53.28,10,3600.2,0,,0.0973
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 31, 'C': 4}",53,366.4,98.2,5.552,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,96.6,rule,53,worn_robot,50.22,11,3600.4,0,,0.1048
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.95,0.0,"{'A': 19, 'B': 28, 'C': 4}",51,351.5,100.0,5.367,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.5,rule,53,worn_robot,48.32,12,3600.2,0,,0.1052
54,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,264.4,100.0,4.099,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,97.0,rule,44,worn_robot,37.95,13,3600.8,0,,0.1025
50,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.94,0.0,"{'A': 18, 'B': 30, 'C': 4}",52,347.5,97.9,5.553,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,55,worn_robot,49.22,14,3600.0,0,,0.1068
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",11,44.94,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,365.6,99.8,5.519,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.8,rule,54,worn_robot,48.24,15,3600.5,0,,0.1082
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,44.95,0.0,"{'A': 18, 'B': 29, 'C': 4}",51,337.5,100.0,5.23,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.6,rule,49,worn_robot,48.39,16,3600.4,0,,0.1025
48,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",9,44.94,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,379.3,100.0,5.862,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,93.7,rule,53,worn_robot,49.07,17,3600.5,0,,0.1127
55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",8,44.96,0.0,"{'A': 18, 'B': 18, 'C': 4}",40,293.1,98.9,4.469,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.4,rule,44,worn_robot,37.77,18,3600.6,0,,0.1117
53,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",10,44.95,0.0,"{'A': 18, 'B': 28, 'C': 4}",50,337.8,100.0,5.156,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,95.7,rule,53,worn_robot,47.42,19,3600.2,0,,0.1031
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 15, 'B': 30, 'C': 3}",48,427.4,59.2,8.977,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.2,ns,49,balanced,43.51,0,3600.8,0,,0.187
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 19, 'B': 29, 'C': 3}",51,418.9,59.4,8.93,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.4,ns,53,balanced,46.53,1,3600.2,0,,0.1751
49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",5,99.91,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,499.1,78.7,8.621,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.7,ns,53,balanced,49.69,2,3600.7,0,,0.1597
47,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",7,99.92,0.0,"{'A': 19, 'B': 31, 'C': 4}",54,483.3,86.4,8.148,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.4,ns,53,balanced,49.93,3,3600.1,0,,0.1509
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 8, 'B': 31, 'C': 4}",43,337.8,62.7,8.382,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.9,ns,42,balanced,38.81,4,3600.2,0,,0.1949
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 19, 'B': 32, 'C': 4}",55,515.1,56.2,9.644,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.2,ns,54,balanced,50.18,5,3600.8,0,,0.1753
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 10, 'B': 20, 'C': 4}",34,304.5,62.8,8.187,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.8,ns,32,balanced,29.91,6,3600.7,0,,0.2408
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 19, 'B': 31, 'C': 3}",53,450.9,60.2,9.151,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.4,ns,55,balanced,48.42,7,3600.3,0,,0.1727
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,329.5,63.8,8.269,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.4,ns,53,balanced,48.87,8,3600.8,0,,0.156
52,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.91,0.0,"{'A': 19, 'B': 29, 'C': 4}",52,510.9,72.9,9.014,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.0,ns,52,balanced,47.49,9,3600.1,0,,0.1733
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 26, 'C': 4}",50,409.8,59.0,9.012,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.0,ns,52,balanced,45.49,10,3600.9,0,,0.1802
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 19, 'B': 31, 'C': 5}",55,431.9,58.3,9.183,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,58.3,ns,54,balanced,50.41,11,3600.3,0,,0.167
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,421.2,62.1,8.822,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.9,ns,54,balanced,48.59,12,3600.0,0,,0.1665
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.92,0.0,"{'A': 18, 'B': 18, 'C': 2}",38,313.6,62.4,8.281,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,62.4,ns,43,balanced,33.86,13,3600.2,0,,0.2179
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 18, 'B': 31, 'C': 3}",52,472.5,60.5,9.108,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.5,ns,53,balanced,47.45,14,3600.5,0,,0.1752
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.92,0.0,"{'A': 20, 'B': 29, 'C': 4}",53,378.6,63.5,8.448,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.6,ns,54,balanced,48.78,15,3600.7,0,,0.1594
51,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",6,99.91,0.0,"{'A': 19, 'B': 29, 'C': 5}",53,535.9,76.9,8.889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,76.9,ns,51,balanced,48.56,16,3600.0,0,,0.1677
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 20, 'B': 30, 'C': 4}",54,411.1,61.1,9.013,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.0,ns,53,balanced,49.49,17,3600.0,0,,0.1669
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.91,0.0,"{'A': 20, 'B': 21, 'C': 3}",44,398.1,60.4,8.719,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,60.4,ns,46,balanced,39.64,18,3600.7,0,,0.1982
48,"{'A': 0.0, 'B': 194.7, 'C': 593.8}",6,99.92,0.0,"{'A': 15, 'B': 29, 'C': 3}",47,403.6,83.0,7.991,"{'A': 0.0, 'B': 1.62, 'C': 0.82}",2.45,83.0,ns,52,balanced,40.56,19,3601.0,0,,0.17
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 10, 'B': 14, 'C': 2}",26,161.2,75.0,5.498,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.0,ns,26,fault_burst,23.25,0,3600.4,0,,0.2115
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 16, 'B': 25, 'C': 3}",44,261.8,71.4,6.296,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.4,ns,43,fault_burst,40.85,1,3600.3,0,,0.1431
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 12, 'B': 14, 'C': 0}",26,130.4,77.0,5.064,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,77.0,ns,34,fault_burst,23.47,2,3600.2,0,,0.1948
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.96,0.0,"{'A': 14, 'B': 18, 'C': 2}",34,163.0,79.6,4.49,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.6,ns,32,fault_burst,31.75,3,3600.9,0,,0.1321
59,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 7, 'B': 16, 'C': 0}",23,96.9,80.8,5.046,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.8,ns,29,fault_burst,20.48,4,3600.5,0,,0.2194
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 17, 'B': 16, 'C': 2}",35,165.2,80.5,4.753,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.5,ns,36,fault_burst,32.62,5,3600.5,0,,0.1358
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 7, 'B': 6, 'C': 0}",13,51.8,75.3,5.429,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.3,ns,21,fault_burst,10.29,6,3600.7,0,,0.4176
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 11, 'B': 19, 'C': 2}",32,132.2,79.5,4.944,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.5,ns,33,fault_burst,29.53,7,3600.1,0,,0.1545
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 12, 'B': 25, 'C': 2}",39,144.1,79.9,4.851,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.9,ns,39,fault_burst,36.57,8,3600.5,0,,0.1244
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 16, 'B': 18, 'C': 2}",36,175.6,71.8,6.194,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,71.8,ns,35,fault_burst,32.9,9,3600.3,0,,0.1721
58,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",2,99.95,0.0,"{'A': 11, 'B': 15, 'C': 3}",29,112.8,86.0,4.564,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,86.0,ns,33,fault_burst,26.72,10,3600.1,0,,0.1574
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 13, 'B': 22, 'C': 2}",37,232.8,75.4,5.403,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.4,ns,36,fault_burst,34.3,11,3600.9,0,,0.146
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 15, 'B': 22, 'C': 2}",39,198.4,78.5,5.166,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,78.5,ns,37,fault_burst,36.42,12,3600.6,0,,0.1325
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.94,0.0,"{'A': 13, 'B': 22, 'C': 2}",37,204.5,74.8,5.78,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,73.7,ns,38,fault_burst,34.11,13,3600.5,0,,0.1562
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.95,0.0,"{'A': 12, 'B': 23, 'C': 3}",38,166.3,75.1,5.477,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,75.1,ns,36,fault_burst,35.26,14,3600.4,0,,0.1441
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 17, 'B': 17, 'C': 2}",36,187.5,74.9,5.527,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.9,ns,38,fault_burst,33.24,15,3600.8,0,,0.1535
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 11, 'B': 17, 'C': 2}",30,111.8,73.8,5.773,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,73.8,ns,33,fault_burst,27.11,16,3600.7,0,,0.1924
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.94,0.0,"{'A': 11, 'B': 24, 'C': 3}",38,212.7,74.3,5.646,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,74.3,ns,37,fault_burst,35.18,17,3600.4,0,,0.1486
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 12, 'B': 12, 'C': 0}",24,124.2,80.5,4.903,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,80.5,ns,31,fault_burst,21.55,18,3600.5,0,,0.2043
60,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",1,99.95,0.0,"{'A': 8, 'B': 19, 'C': 1}",28,139.5,79.8,4.879,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,79.8,ns,33,fault_burst,25.56,19,3600.7,0,,0.1743
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 29, 'B': 59, 'C': 9}",97,484.1,55.8,9.725,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.8,ns,98,high_demand,92.14,0,3600.4,0,,0.1003
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 58, 'C': 9}",104,561.8,54.0,10.116,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.0,ns,110,high_demand,98.94,1,3600.6,0,,0.0973
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 60, 'C': 8}",108,538.5,54.5,10.017,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.5,ns,110,high_demand,102.99,2,3600.8,0,,0.0928
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 61, 'C': 9}",108,536.7,54.4,10.039,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.4,ns,108,high_demand,102.98,3,3600.3,0,,0.093
65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 16, 'B': 61, 'C': 9}",86,416.9,59.8,8.852,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,59.8,ns,86,high_demand,81.57,4,3600.9,0,,0.1029
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 59, 'C': 9}",105,515.0,55.0,9.907,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.0,ns,110,high_demand,100.05,5,3600.6,0,,0.0944
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.91,0.0,"{'A': 20, 'B': 36, 'C': 10}",66,361.6,61.1,8.566,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,61.1,ns,67,high_demand,61.72,6,3600.3,0,,0.1298
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 56, 'C': 8}",101,538.5,54.2,10.083,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.2,ns,108,high_demand,95.96,7,3600.7,0,,0.0998
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 61, 'C': 8}",108,540.0,54.4,10.025,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.4,ns,109,high_demand,102.99,8,3600.7,0,,0.0928
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 58, 'C': 9}",105,568.7,53.4,10.246,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.4,ns,106,high_demand,99.88,9,3600.1,0,,0.0976
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 60, 'C': 8}",105,538.4,55.1,9.886,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.1,ns,108,high_demand,100.06,10,3600.4,0,,0.0942
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 58, 'C': 8}",104,537.2,54.9,9.931,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,54.9,ns,111,high_demand,99.03,11,3600.5,0,,0.0955
64,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 56, 'C': 9}",102,524.1,55.3,9.833,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.3,ns,108,high_demand,97.08,12,3600.8,0,,0.0964
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 42, 'C': 8}",89,479.8,55.8,9.724,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.8,ns,90,high_demand,84.14,13,3600.2,0,,0.1093
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 36, 'B': 56, 'C': 8}",100,551.4,53.4,10.243,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,53.4,ns,107,high_demand,94.88,14,3600.8,0,,0.1024
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 38, 'B': 57, 'C': 8}",103,578.0,52.7,10.408,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.7,ns,110,high_demand,97.8,15,3600.2,0,,0.1011
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 39, 'B': 55, 'C': 8}",102,503.2,56.1,9.664,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.1,ns,103,high_demand,97.17,16,3600.3,0,,0.0947
62,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 40, 'B': 60, 'C': 8}",108,577.3,52.9,10.366,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,52.9,ns,108,high_demand,102.82,17,3600.2,0,,0.096
61,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 37, 'B': 40, 'C': 8}",85,507.1,55.3,9.829,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,55.3,ns,92,high_demand,80.09,18,3600.3,0,,0.1156
63,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0,99.9,0.0,"{'A': 41, 'B': 59, 'C': 8}",108,503.6,56.5,9.566,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,56.5,ns,109,high_demand,103.22,19,3600.3,0,,0.0886
46,"{'A': 0.0, 'B': 481.2, 'C': 0.0}",1,99.93,0.0,"{'A': 17, 'B': 31, 'C': 5}",53,280.5,23.7,6.587,"{'A': 0.0, 'B': 4.01, 'C': 0.0}",4.01,16.4,ns,47,low_battery_start,45.7,0,3600.1,0,,0.1243
44,"{'A': 499.0, 'B': 526.7, 'C': 0.0}",2,99.94,0.0,"{'A': 21, 'B': 29, 'C': 4}",54,244.4,27.8,6.209,"{'A': 2.77, 'B': 4.39, 'C': 0.0}",7.16,16.2,ns,48,low_battery_start,43.73,1,3600.7,0,,0.115
44,"{'A': 391.2, 'B': 343.0, 'C': 0.0}",1,99.93,0.0,"{'A': 21, 'B': 30, 'C': 5}",56,321.7,22.7,6.796,"{'A': 2.17, 'B': 2.86, 'C': 0.0}",5.03,16.4,ns,47,low_battery_start,47.57,2,3600.9,0,,0.1214
45,"{'A': 77.0, 'B': 186.1, 'C': 54.4}",1,99.93,0.0,"{'A': 22, 'B': 31, 'C': 6}",59,319.7,22.6,6.895,"{'A': 0.43, 'B': 1.55, 'C': 0.08}",2.05,16.1,ns,53,low_battery_start,53.5,3,3600.9,0,,0.1169
41,"{'A': 0.0, 'B': 660.5, 'C': 226.1}",5,99.95,0.0,"{'A': 8, 'B': 27, 'C': 5}",40,228.3,39.3,5.321,"{'A': 0.0, 'B': 5.5, 'C': 0.31}",5.82,16.2,ns,38,low_battery_start,31.52,4,3600.5,0,,0.133
45,"{'A': 222.2, 'B': 144.6, 'C': 238.7}",1,99.93,0.0,"{'A': 20, 'B': 32, 'C': 6}",58,334.1,21.6,7.087,"{'A': 1.23, 'B': 1.2, 'C': 0.33}",2.77,16.2,ns,50,low_battery_start,51.69,5,3600.7,0,,0.1222
42,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",4,99.95,0.0,"{'A': 10, 'B': 20, 'C': 4}",34,202.5,50.9,4.74,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",0.0,16.3,ns,33,low_battery_start,31.63,6,3600.3,0,,0.1394
44,"{'A': 198.1, 'B': 432.2, 'C': 0.0}",1,99.93,0.0,"{'A': 22, 'B': 32, 'C': 5}",59,321.0,22.5,6.808,"{'A': 1.1, 'B': 3.6, 'C': 0.0}",4.7,16.5,ns,50,low_battery_start,50.89,7,3601.0,0,,0.1154
45,"{'A': 452.6, 'B': 292.4, 'C': 0.0}",1,99.93,0.0,"{'A': 19, 'B': 30, 'C': 5}",54,293.4,23.7,6.645,"{'A': 2.51, 'B': 2.44, 'C': 0.0}",4.95,16.1,ns,48,low_battery_start,45.73,8,3600.3,0,,0.123
44,"{'A': 507.8, 'B': 114.1, 'C': 216.8}",1,99.93,0.0,"{'A': 21, 'B': 31, 'C': 5}",57,361.9,20.9,7.227,"{'A': 2.82, 'B': 0.95, 'C': 0.3}",4.07,16.2,ns,51,low_battery_start,49.31,9,3600.1,0,,0.1268
